id,smarts,levin_id
1800,[O;D1;H1:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0])-[c:3].[O;D1;H1:5]-[C;H0;D3;+0:4](=[O;H0;D1;+0])-[c:6]>>[O;D1;H1:1]-[c;H0;D3;+0:2](:[c:3]):[c;H0;D3;+0:4](-[O;D1;H1:5]):[c:6],38f051c7b201c50a773aeafb970448db
1801,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C;H0;D4;+0:4]1(-[O;H1;D1;+0])-[c:5]:[c:6]-[CH;D2;+0:7]=[CH;D2;+0:8]-[CH;D3;+0:9]-1-[O;H1;D1;+0]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[c;H0;D3;+0:4]1:[c:5]:[c:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:[cH;D2;+0:9]:1,d75cf18537825b3aac46fcfe998721c2
1802,[O;D1;H1:8]-[c;H0;D3;+0:7]1:[cH;D2;+0:6]:[cH;D2;+0:5]:[c:4]:[c:3]:[c;H0;D3;+0:1]:1-[O;D1;H1:2]>>O-C(=O)-[C;H0;D4;+0:1]1(-[O;D1;H1:2])-[c:3]:[c:4]-[CH;D2;+0:5]=[CH;D2;+0:6]-[CH;D3;+0:7]-1-[O;D1;H1:8],6b77c05c4278435d05ae33d940a10246
1803,[O;H1;D1;+0]-[CH;D3;+0:2](-[c:1])-[CH;D3;+0:4](-[OH;D1;+0:3])-[c:5]>>[c:1]-[CH;D3;+0:2]1-[O;H0;D2;+0:3]-[CH;D3;+0:4]-1-[c:5],18c60af394ef8797eb9432c3f9aa44d8
1804,[c:1]:[c;H0;D3;+0:2]1:[c:3]:[c:4]-[CH;D3;+0:5]2-[O;H0;D2;+0]-[CH;D3;+0:6]-2-[CH;D2;+0:7]=1>>[c:1]:[c;H0;D3;+0:2]1:[c:3]:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:1,4db8847bf6da04bc5f9ed89f7d207aac
1805,[OH;D1;+0:6]-[c;H0;D3;+0:5]1:[c:4]:[c:3]:[c;H0;D3;+0:2](:[c:1]):[cH;D2;+0:8]:[cH;D2;+0:7]:1>>[c:1]:[c;H0;D3;+0:2]1:[c:3]:[c:4]-[CH;D3;+0:5]2-[O;H0;D2;+0:6]-[CH;D3;+0:7]-2-[CH;D2;+0:8]=1,8e1bc6bcc206efb3a7fb9c69744d96d6
1806,[O;H0;D1;+0:1]=[C;H0;D3;+0:2](-[c:3])-[CH;D2;+0:4]=[CH;D2;+0:5]-[c:6].[O;H0;D1;+0:7]=[C;H0;D3;+0:8](-[c:9])-[CH;D2;+0:10]=[CH;D2;+0:11]-[c:12]>>[OH;D1;+0:1]-[c;H0;D3;+0:2](:[c:3]):[cH;D2;+0:4]:[cH;D2;+0:5]:[c:6].[OH;D1;+0:7]-[c;H0;D3;+0:8](:[c:9]):[cH;D2;+0:10]:[cH;D2;+0:11]:[c:12],7b6dd6671111f503aa73e87487d61853
1807,[O;D1;H1:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0])-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])[C:5]=[C:6][c:7]:[c;H0;D3;+0:8](-[O;H1;D1;+0]):[c:9]>>[O;D1;H1:1]-[CH;D3;+0:2]1-[CH;D3;+0:3](-[OH;D1;+0:4])-[C:5]=[C:6]-[c:7]:[c;H0;D3;+0:8]-1:[c:9],f1103af459f1f1da6d7ead8ad1bed938
1808,[O;D1;H1:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0])-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])[CH;D2;+0:7]=[CH;D2;+0:6][c:5]:[c;H0;D3;+0:3](-[O;H1;D1;+0]):[c:4]>>[O;D1;H1:1]-[c;H0;D3;+0:2]1:[c;H0;D3;+0:3](:[c:4]):[c:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c;H0;D3;+0:8]:1-[OH;D1;+0:9],a1584723b7cd9db53989441593b9ceec
1809,[N;D1;H2:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4]1=[C;H0;D3;+0:15](-[O;D1;H1:16])-[C;H0;D3;+0:14](=[O;H0;D1;+0])-[CH;D3;+0:13]2-[CH2;D2;+0:12]-[c:11]:[c:10]-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[C;H0;D4;+0:7]-2(-[O;H1;D1;+0])-[C;H0;D3;+0:5]-1=[O;H0;D1;+0:6]>>[N;D1;H2:1]-[C:2](=[O;D1;H0:3])-[c;H0;D3;+0:4]1:[c;H0;D3;+0:5](-[OH;D1;+0:6]):[c;H0;D3;+0:7]2:[c;H0;D3;+0:8](-[OH;D1;+0:9]):[c:10]:[c:11]:[cH;D2;+0:12]:[c;H0;D3;+0:13]:2:[cH;D2;+0:14]:[c;H0;D3;+0:15]:1-[O;D1;H1:16],61e6b5e7933defa20737daef4e3bab49
1810,[C:1]-[C;H0;D3;+0:2]1=[C;H0;D3;+0:3](-[C:4]=[O;D1;H0:5])-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[c:8]:[c:9]-[C;H0;D4;+0:10]-1(-[C;D1;H3:11])-[O;H1;D1;+0]>>[C:1]-[c;H0;D3;+0:2]1:[c;H0;D3;+0:3](-[C:4]=[O;D1;H0:5]):[c;H0;D3;+0:6](-[OH;D1;+0:7]):[c:8]:[c:9]:[c;H0;D3;+0:10]:1-[C;D1;H3:11],423de6ab4ed0681dfde313dbc17ba860
1811,[C:1]-[CH;D3;+0:2](-[C:3])-[C;H0;D3;+0:4](-[C:5]=[O;D1;H0:6])=[C;H0;D3;+0:7](-[OH;D1;+0:8])-[c:9]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[C;H0;D3;+0:4](-[C:5]=[O;D1;H0:6])-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[c:9],4df39395d3029788dc7258320397ce4b
1812,[N;D1;H2:10]-[C:9](=[O;D1;H0:11])-[C;H0;D3;+0:8]1=[C;H0;D3;+0:6](-[OH;D1;+0:7])-[C:3](-[C:4]=[O;D1;H0:5])-[C:2]-[CH;D3;+0:1](-[N;H2;D1;+0])-[C;H0;D3;+0:12]-1=[O;H0;D1;+0:13]>>O=[C;H0;D3;+0:1]1-[C:2]-[C:3](-[C:4]=[O;D1;H0:5])-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[C;H0;D3;+0:8](-[C:9](-[N;D1;H2:10])=[O;D1;H0:11])=[C;H0;D3;+0:12]-1-[OH;D1;+0:13],07af0d7a944147625fed3565abd66dac
1813,[C;D1;H3:1]-[C;H0;D3;+0:2]1=[C;H0;D3;+0:8](-[Cl;D1;H0:9])-[CH;D2;+0:7]=[C;H0;D3;+0:5](-[Cl;D1;H0:6])-[CH;D3;+0:4](-[O;H1;D1;+0])-[CH;D3;+0:3]-1-[O;H1;D1;+0]>>[C;D1;H3:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[c;H0;D3;+0:5](-[Cl;D1;H0:6]):[cH;D2;+0:7]:[c;H0;D3;+0:8]:1-[Cl;D1;H0:9],b3720e8b11bb8122d24850259df97a93
1814,[O;D1;H0:10]=[C:9](-[O;D1;H1:11])-[CH;D3;+0:8]1-[CH2;D2;+0:7]-[CH;D2;+0:6]=[c;H0;D3;+0:1](:[c:2]):[c:3]:[c;H0;D3;+0:4]-1:[c:5]>>O-c1:c:[c;H0;D3;+0:1](:[c:2]):[c:3]:[c;H0;D3;+0:4](:[c:5]):c:1[CH;D2;+0:6]=[CH;D2;+0:7][C;H0;D3;+0:8](=O)-[C:9](=[O;D1;H0:10])-[O;D1;H1:11],cda7b44c044cfa94d380da01970c49bd
1815,[O;D1;H1:11]-[C;H0;D3;+0:10](=[O;H0;D1;+0:1])-[CH;D3;+0:3]1-[CH2;D2;+0:2]-[c;H0;D3;+0:5](:[c:6]):[c:7]:[c;H0;D3;+0:8](:[c:9])=[CH;D2;+0:4]-1>>O=C(-[OH;D1;+0:1])-C(=O)C=[CH;D2;+0:2][c;H0;D3;+0:3]1:[cH;D2;+0:4]:[c;H0;D3;+0:5](:[c:6]):[c:7]:[c;H0;D3;+0:8](:[c:9]):[c;H0;D3;+0:10]:1-[O;D1;H1:11],fd14571c0eb6aa39764a0cc2d9f57566
1816,[O;H1;D1;+0]-[CH;D3;+0:4](-[c:5])-[CH;D3;+0:2](-[OH;D1;+0:3])-[c:1]>>[c:1]-[CH;D3;+0:2]1-[O;H0;D2;+0:3]-[CH;D3;+0:4]-1-[c:5],310b1a7bf5dcb9c9cb1458e63bdbd0b0
1817,[O;D1;H1:1]-[c;H0;D3;+0:2](:[c:3]):[c;H0;D3;+0:4](-[O;D1;H1:5]):[c:6]>>[O;D1;H1:1]-[CH;D3;+0:2](-[c:3])-[CH;D3;+0:4](-[O;D1;H1:5])-[c:6],5aa6f35e326cb3e1fb8b6454220c741f
1818,[C;D1;H3:1]-[c;H0;D3;+0:2]1:[c;H0;D3;+0:3](-[Cl;D1;H0:4]):[cH;D2;+0:5]:[c;H0;D3;+0:6](-[Cl;D1;H0:7]):[c;H0;D3;+0:8](-[O;D1;H1:9]):[c;H0;D3;+0:10]:1-[O;D1;H1:11]>>[C;D1;H3:1]-[C;H0;D3;+0:2]1=[C;H0;D3;+0:3](-[Cl;D1;H0:4])-[CH;D2;+0:5]=[C;H0;D3;+0:6](-[Cl;D1;H0:7])-[CH;D3;+0:8](-[O;D1;H1:9])-[CH;D3;+0:10]-1-[O;D1;H1:11],0a34d5921ed7c1473fd0c63e86ec14a7
1819,[O;D1;H0:1]=[C;H0;D3;+0:2](-[O;H1;D1;+0])-[c:3].[O;D1;H0:5]=[C;H0;D3;+0:4](-[O;H1;D1;+0])-[c:6]>>[O;D1;H0:1]=[c;H0;D3;+0:2](:[c:3]):[c;H0;D3;+0:4](=[O;D1;H0:5]):[c:6],d335522647cc26039c8a7eebf4c049c3
1820,[OH;D1;+0:1]-[c;H0;D3;+0:2](:[c:3]):[c;H0;D3;+0:4](-[OH;D1;+0:5]):[c:6]>>[O;H0;D1;+0:1]=[c;H0;D3;+0:2](:[c:3]):[c;H0;D3;+0:4](=[O;H0;D1;+0:5]):[c:6],125ed75f5d78c94d73958381ed795d69
1821,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[C:6]=[O;D1;H0:7]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])[CH;D2;+0:4]=[CH;D2;+0:5][C:6]=[O;D1;H0:7],51bdeabbbbcd7db3ac4cabc6a224476f
1822,[O;H0;D1;+0:1]=[c;H0;D3;+0:2](:[c:3]):[c;H0;D3;+0:4](=[O;H0;D1;+0:5]):[c:6]>>[OH;D1;+0:1]-[c;H0;D3;+0:2](:[c:3]):[c;H0;D3;+0:4](-[OH;D1;+0:5]):[c:6],eba2700a1ec1aa916d461045755e3270
1823,[CH3;D1;+0:1]-[O;H0;D2;+0:15]-[c:14]:[c:13]:[c;H0;D3;+0:11](:[c:12])-[C;H0;D3;+0:10](=[O;H0;D1;+0:16])[CH;D2;+0:9]=[C;H0;D3;+0:5]([CH;D2;+0:4]=[C;H0;D3;+0:3]([OH;D1;+0:2])-[C;H0;D3;+0](=[O;H0;D1;+0])-[O;H1;D1;+0])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]>>[CH3;D1;+0:1]-[O;H0;D2;+0:2]-[c;H0;D3;+0:3]1:[cH;D2;+0:4]:[c;H0;D3;+0:5](-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]):[cH;D2;+0:9]:[c;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]:[c:14]-[OH;D1;+0:15]):c:1-[OH;D1;+0:16],0ea4b5bbef83088681729a2e3052a79c
1824,[#8:1]-[C:2]-[c;H0;D3;+0:3]1:[c;H0;D3;+0:4](-[C:5]):[c;H0;D3;+0:6](-[OH;D1;+0:7]):[c:8]:[c:9]:[c;H0;D3;+0:10]:1-[OH;D1;+0:11]>>[#8:1]-[C:2]-[C;H0;D3;+0:3]1=[C;H0;D3;+0:4](-[C:5])-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[c:8]:[c:9]-[C;H0;D3;+0:10]-1=[O;H0;D1;+0:11],8e82a926a15172b0f60dd633a955c46e
1825,[#8:1]-[C:2](=[O;D1;H0:3])-[CH;D3;+0:4]1-[c:11]:[c:10]-[CH;D3;+0:8](-[OH;D1;+0:9])-[C:7]-[C;H0;D4;+0:5]-1(-[C;D1;H3:6])-[O;H1;D1;+0]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4]1=[C;H0;D3;+0:5](-[C;D1;H3:6])-[C:7]-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[c:10]:[c:11]-1,7213857aedeac915818292cbe80439c3
1826,[C:1]-[O;H0;D2;+0:2]-[CH;D3;+0]1-[C;H2;D2;+0]-[C;H2;D2;+0]-[CH;D3;+0](-[O;H1;D1;+0])-[CH;D3;+0](-[C;H3;D1;+0])-[O;H0;D2;+0]-1>>[C:1]-[OH;D1;+0:2],ac007e1a7d3a74dd7e20d16a97a4e9c6
1827,[C;D1;H3:2]-[c;H0;D3;+0:1]1:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[OH;D1;+0:5]):[c:6]2:[c:7](:[cH;D2;+0:17]:1)-[CH2;D2;+0:8]-[CH;D3;+0:9](-[O;D1;H1:10])-[C;H0;D3;+0:11](-[C:12]=[O;D1;H0:13])=[C;H0;D3;+0:14]-2-[C:15]=[O;D1;H0:16]>>O-[C;H0;D4;+0:1]1(-[C;D1;H3:2])-[CH2;D2;+0:3]-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6]2:[c:7](:[cH;D2;+0:8]:[c;H0;D3;+0:9](-[O;D1;H1:10]):[c;H0;D3;+0:11](-[C:12]=[O;D1;H0:13]):[c;H0;D3;+0:14]:2-[C:15]=[O;D1;H0:16])-[CH2;D2;+0:17]-1,8eb93e00a1ef081eef7c7294efc8b599
1828,[C;H3;D1;+0]-[CH;D3;+0]1-[O;H0;D2;+0]-[CH;D3;+0](-[O;H0;D2;+0:1]-[c:2])-[C;H2;D2;+0]-[CH;D3;+0](-[O;H1;D1;+0])-[CH;D3;+0]-1-[O;H1;D1;+0]>>[OH;D1;+0:1]-[c:2],36fc2a62897be6d24a22b5f6bc4d2b77
1829,[C:1]-[O;H0;D2;+0:2]-[CH;D3;+0]1-[C;H2;D2;+0]-[CH;D3;+0](-[O;H1;D1;+0])-[CH;D3;+0](-[O;H1;D1;+0])-[CH;D3;+0](-[C;H3;D1;+0])-[O;H0;D2;+0]-1>>[C:1]-[OH;D1;+0:2],c0f104b15180840a741a4625d4cf10ff
1830,[#8:1]-[CH;D3;+0:2](-[C:3]=[O;D1;H0:4])-[C:5]-[C:6]-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[CH;D3;+0:9](-[OH;D1;+0:13])-[C:10](-[C;D1;H3:11])=[O;D1;H0:12]>>[#8:1]-[C;H0;D4;+0:2]1(-[C:3]=[O;D1;H0:4])-[C:5]-[C:6]-[C;H0;D3;+0:7](-[OH;D1;+0:8])=[C;H0;D3;+0:9](-[C:10](-[C;D1;H3:11])=[O;D1;H0:12])-C-1=[O;H0;D1;+0:13],69d2c47543d04e61265501eb811c5eef
1831,[C;D1;H3:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[C:4]-[C:5]=[O;D1;H0:6]>>[C;D1;H3:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[C:4]-[C:5]=[O;D1;H0:6],e322e7ef523f0314585b3b1719025e2b
1832,[#16:2]-[SeH;D1;+0:1]>>N-[CH](-C-C-C(=O)-N-[CH](-C-S-[Se;H0;D2;+0:1]-[#16:2])-C(=O)-N-C-C(-O)=O)-C(-O)=O,1fbf5358f5b3c833a1ee67e2fa9eaf9e
1833,[C;D1;H3:1]-[Se;H0;D2;+0:2]-[C;H3;D1;+0]>>[C;D1;H3:1]-[SeH;D1;+0:2],ea10514953e043e0def1bc778abca78d
1834,[C;H3;D1;+0]-[SeH;D1;+0:1]>>[SeH2;D0;+0:1],435c8f71d343bf31c0888089efcba9e5
1835,[#8:1]-[CH;D3;+0:2]1-[O;H0;D2;+0]-[CH;D3;+0:3]-1-[C:4]>>[#8:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[C:4],b5c8ac09a773c0325564144b9f671eb0
1836,[#8:1]-[CH;D3;+0:2](-[O;H1;D1;+0])-[CH;D3;+0:4](-[C:5])-[OH;D1;+0:3]>>[#8:1]-[CH;D3;+0:2]1-[O;H0;D2;+0:3]-[CH;D3;+0:4]-1-[C:5],8ebc292c94784733717a2d9557ee895c
1837,[O;D1;H0:1]=[C;H0;D3;+0:2]1-[O;H0;D2;+0]-[CH2;D2;+0:3]-[c:4]:[c:5]-1:[c:6]:[#8;a:7]:[c:8]:[c:9](:[c:10]-[OH;D1;+0:11])-[CH;D3;+0:18](-[CH;D2;+0:12]=[O;H0;D1;+0:13])-[CH;D3;+0:16](-[O;D1;H1:17])-[CH;D2;+0:14]=[O;H0;D1;+0:15]>>[O;D1;H0:1]=[C;H0;D3;+0:2]1-C-[CH2;D2;+0:3]-[c:4]:[c:5]-1:[c:6]:[#8;a:7]:[c:8]:[c:9]1:[c:10]-[O;H0;D2;+0:11]-[CH;D3;+0:12]2-[O;H0;D2;+0:13]-[CH;D3;+0:14](-[OH;D1;+0:15])-[CH;D3;+0:16](-[O;D1;H1:17])-[CH;D3;+0:18]-2-1,2f2a86589ce7af67d89bba9e6c456d53
1838,[#8;a:1]:[c:2]:[c:3]1:[c:4]-[CH2;D2;+0:5]-[C;H2;D2;+0]-[C;H0;D3;+0:6]-1=[O;D1;H0:7].[C:8]-[CH2;D2;+0:9]-[OH;D1;+0:10]>>[#8;a:1]:[c:2]:[c:3]1:[c:4]-[CH2;D2;+0:5]-O-[C;H0;D3;+0:6]-1=[O;D1;H0:7].[C:8]-[CH;D2;+0:9]=[O;H0;D1;+0:10],aaef26c20108dad70235719488cd8119
1839,[C:1]=[C:2]-[CH;D3;+0:3](-[O;H1;D1;+0])-[CH;D3;+0:5](-[OH;D1;+0:4])-[c:6]>>[C:1]=[C:2]-[CH;D3;+0:3]1-[O;H0;D2;+0:4]-[CH;D3;+0:5]-1-[c:6],cb8adbd2f51ed07ce0ac4095025715ae
1840,[C:1]-[CH;D3;+0:2]1-[O;H0;D2;+0]-[CH;D3;+0:3]-1-[c:4]>>[C:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[c:4],ba9b2288eef18ec3cdff4ffc9def57b2
1841,[#7:1]-[#7:2]-[CH2;D2;+0:3]-[O;H1;D1;+0]>>[#7:1]-[#7:2]-[CH3;D1;+0:3],5311d543e9470b3b89c1026be6fd172c
1842,[#7:1]-[#7:2]-[CH;D3;+0:3](-[C:4])-[O;H1;D1;+0]>>[#7:1]-[#7:2]-[CH2;D2;+0:3]-[C:4],5da1bb4ef9d12bfa040e4d3e3d9dd6c5
1843,[O-;H0;D1]-[n+;H0;D3:2](:[c:1]):[c:3]>>[c:1]:[n;H0;D2;+0:2]:[c:3],566965d70811d114b844bd0f78495cb7
1844,[C:1]-[C;H0;D3;+0:2](-[O;D1;H1:3])=[O;H0;D1;+0].[C:5]-[OH;D1;+0:4]>>[C:1]-[CH;D3;+0:2](-[O;D1;H1:3])-[O;H0;D2;+0:4]-[C:5],eb79d04dc509502bdc1ecb0f587052e8
1845,[c:1]:[c;H0;D3;+0:2]1:[c:3]-[CH;D3;+0:4]2-[O;H0;D2;+0]-[CH;D3;+0:5]-2-[c:6]:[c;H0;D3;+0:7]-1:[c:8]>>[c:1]:[c;H0;D3;+0:2]1:[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[c:6]:[c;H0;D3;+0:7]:1:[c:8],72f1f4a531db99ee68cb88fa621323e3
1846,[Cl;H0;D1;+0]-[C;H0;D3;+0](-[Cl;H0;D1;+0])=[C;H0;D3;+0]1-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C;H0;D3;+0](-[Cl;H0;D1;+0])=[C;H0;D3;+0](-[Cl;H0;D1;+0])-[C;H0;D3;+0]-1=[O;H0;D1;+0]>>[CH2;D1;+0:1]=[O;D1;H0:2],6ed77a5c4732021ca6d7b51fa9b6764f
1847,[C:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[CH;D3;+0:4](-[O;D1;H1:5])-[O;H0;D2;+0:7]-[C:6]>>[C:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[CH2;D2;+0:4]-[O;D1;H1:5].[C:6]-[OH;D1;+0:7],65fdc267ba092df53ba2cb28a8487925
1848,[O;D1;H1:1]-[As;H0;D4;+0:2](-[O;D1;H1:3])(-[O;D1;H1:4])=[O;H0;D1;+0]>>[O;D1;H1:1]-[As;H0;D3;+0:2](-[O;D1;H1:3])-[O;D1;H1:4],5b5965b35fc13aba15fb4571cfe9f7a7
1849,[N-;H0;D1]=[N+;H0;D2:1]=[O;D1;H0:2]>>[NH;D1;+0:1]=[O;D1;H0:2],6ecbe9b2bbe123d845cc5e4d72239443
1850,[C:1][C:2](-[C;D1;H3:3])=[C:4][CH2;D2;+0:5]-[OH;D1;+0:6]>>[C:1][C:2](-[C;D1;H3:3])=[C:4][CH;D2;+0:5]=[O;H0;D1;+0:6],049b4fdd3c8dd5a55e8096c24a0f6edd
1851,[C:1]-[C;H0;D4;+0:2]1(-[C;D1;H3:3])-[O;H0;D2;+0]-[CH;D3;+0:4]-1-[C:5]>>[C:1][C;H0;D3;+0:2](-[C;D1;H3:3])=[CH;D2;+0:4][C:5],011b021639a089bb2e6d26aa942cd70e
1852,[C;H3;D1;+0]-[N;H0;D3;+0:3](-[c:4])-[C:2]=[O;D1;H0:1]>>[O;D1;H0:1]=[C:2]-[NH;D2;+0:3]-[c:4],5a73c2448186d07ef3beb973d0b398b3
1853,[C:2]-[C;H0;D3;+0:1](-[C:3])=[O;H0;D1;+0:4]>>C-C(-C-C-C-[CH](-C)-[CH;D3;+0:1](-[C:2])-[C:3])-C(=O)-[OH;D1;+0:4],e3a52502aea8f84ed9b2e9c0ac414de5
1854,[C:1]-[O;H0;D2;+0:2]-[CH;D3;+0:4](-[OH;D1;+0:3])-[c:5]>>[C:1]-[OH;D1;+0:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],af05d92842c73802c3db25442ae84d1c
1855,[C:1]-[C;H0;D4;+0:2](-[C;D1;H3:3])(-[OH;D1;+0:6])-[C;H0;D2;+0:4]#[N;H0;D1;+0:5]>>[C:1]-[CH;D3;+0:2](-[C;D1;H3:3])[CH;D2;+0:4]=[N;H0;D2;+0:5][OH;D1;+0:6],5033adc5b7511b5ec36dbb8c30f86d8c
1856,[#7:1]=[C:2]-[NH;D2;+0:3]-[O;H1;D1;+0]>>[#7:1]=[C:2]-[NH2;D1;+0:3],cd4dea166c6324a92076850b4a523588
1857,[SH2;D0;+0:1]>>O-[S;H0;D3;+0:1](-O)=O,0a604f24221f8f3d891c15ad2b114e1d
1858,[#8:1]-[C:2]-[CH;D3;+0:3](-[O;H1;D1;+0])-[C:4]=[C:5]>>[#8:1]-[C:2]-[CH2;D2;+0:3]-[C:4]=[C:5],adf7b443be52cc81f5b10fb7fe4689f4
1859,[#8:1]-[C:2]-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[C:5]=[C:6]>>[#8:1]-[C:2]-[CH;D3;+0:3](-[OH;D1;+0:4])-[C:5]=[C:6],f6cdcbae041656aca70feaa5c8fceefa
1860,[#8:1]-[C;H0;D4;+0:2](-[C:3])(-[C:4]=[C:5])-[O;H0;D2;+0:7]-[C:6]>>[#8:1]-[CH;D3;+0:2](-[C:3])-[C:4]=[C:5].[C:6]-[OH;D1;+0:7],789901eb909f6ee7b9b16fca5562b077
1861,[#8:1]-[CH;D3;+0:2](-[C:3]=[C:4])-[O;H0;D2;+0:6]-[C:5]>>[#8:1]-[CH2;D2;+0:2]-[C:3]=[C:4].[C:5]-[OH;D1;+0:6],9f6fd71aee25edb65f19205483af790c
1862,[C:1]-[CH;D2;+0:2]=[O;H0;D1;+0]>>[C:1]-[CH3;D1;+0:2],7f767b80c97f67794eb2ca1f72bca5fa
1863,[#8:1]-[C;H0;D3;+0:2](-[C:3]-[#8:4])=[CH;D2;+0:5]-[C:6]>>[#8:1]-[CH;D3;+0:2](-[C:3]-[#8:4])-[CH2;D2;+0:5]-[C:6],a99747aafca1dcd73ff3714e65920ac1
1864,[C:1]-[CH;D3;+0:2](-[C:8](=[O;D1;H0:9])-[O;D1;H1:10])-[CH;D3;+0:4](-[OH;D1;+0:3])-[C:5](=[O;D1;H0:6])-[O;D1;H1:7]>>[C:1]-[C;H0;D4;+0:2](-[OH;D1;+0:3])(-[CH2;D2;+0:4]-[C:5](=[O;D1;H0:6])-[O;D1;H1:7])-[C:8](=[O;D1;H0:9])-[O;D1;H1:10],edafbe81aba231d1a9aa32ad9a8ffdfc
1865,[C:2]-[S;H0;D2;+0:1]-[C:3]>>C-[S+;H0;D3:1](-[C:2])-[C:3],6a250d1f70c7e942bdb9bc2fea78d29c
1866,[#8:3]-[C:2]-[C;H0;D4;+0:1]1(-[CH;D3;+0:4](-[C:5])-[C:6])-[O;H0;D2;+0:9]-[CH;D3;+0:7]-1-[C:8]>>O=C-[C;H0;D4;+0:1](-[C:2]-[#8:3])(-[CH;D3;+0:4](-[C:5])-[C:6])-[CH;D3;+0:7](-[C:8])-[OH;D1;+0:9],89b439c887a22fb7fd1755bb463bb4e1
1867,[#8:1]-[CH;D3;+0:2](-[OH;D1;+0:9])-[CH;D3;+0:7](-[c:8])-[C:6]-[C:5]-[C;H0;D3;+0:4](-[CH3;D1;+0:3])=[O;H0;D1;+0]>>[#8:1]-[C;H0;D4;+0:2]1(-[CH3;D1;+0:3])-[CH2;D2;+0:4]-[C:5]-[C:6]-[CH;D3;+0:7](-[c:8])-[O;H0;D2;+0:9]-1,4f41b52e1a546163fe37bfb25addf067
1868,[#8:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[C:4]>>[#8:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[C:4],8aa315c8bb25af8d241f78462f228a3a
1869,[#7;a:1]:[c:2]:[c:3]:[c;H0;D3;+0:4]1:[c;H0;D3;+0:5](:[c:6])-[C;H2;D2;+0]-[CH;D3;+0]2-[C;H0;D3;+0]-1=[C;H1;D2;+0]-[C;H0;D4;+0](-[C;H3;D1;+0])(-[C;H3;D1;+0])-[O;H0;D2;+0:12]-[C;H0;D4;+0]-2(-[C;H3;D1;+0])-[C;H3;D1;+0].[#8:7]-[C:8]-[C;H0;D3;+0:9](-[C;D1;H3:10])=[CH2;D1;+0:11]>>[#7;a:1]:[c:2]:[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[c:6].[#8:7]-[C:8]-[C;H0;D4;+0:9](-[C;D1;H3:10])(-[CH3;D1;+0:11])-[OH;D1;+0:12],a41faf7d9945aafa98684a27b1a1cc8a
1870,[#8:1]-[C:2]-[C;H0;D4;+0:3]1(-[CH;D3;+0:6](-[C:7])-[C:8])-[O;H0;D2;+0]-[CH;D3;+0:4]-1-[C:5]>>[#8:1]-[C:2]-[C;H0;D3;+0:3](=[CH;D2;+0:4]-[C:5])-[CH;D3;+0:6](-[C:7])-[C:8],599c563dc9e2152ec6bac7d4f083b286
