id,smarts,entry_id,mechanism_id
209,[N&D1&v3&H2&+0&!R:1]-[C&D2&v4&H2&+0&!R&z1:2]-[c&D3&v4&H0&+0&R&z1:3]1:[n&D2&v3&H1&+0&R:4]:[c&D2&v4&H1&+0&R&z1:5]:[c&D3&v4&H0&+0&R&z0:6]:[c&D3&v4&H0&+0&R&z0:7]:1.[N&D1&v3&H2&+0&!R:8]-[C&D2&v4&H2&+0&!R&z1:9]-[c&D3&v4&H0&+0&R&z1:10]1:[n&D2&v3&H1&+0&R:11]:[c&D2&v4&H1&+0&R&z1:12]:[c&D3&v4&H0&+0&R&z0:13]:[c&D3&v4&H0&+0&R&z0:14]:1.[N&D1&v3&H2&+0&!R:15]-[C&D2&v4&H2&+0&!R&z1:16]-[c&D3&v4&H0&+0&R&z1:17]1:[n&D2&v3&H1&+0&R:18]:[c&D2&v4&H1&+0&R&z1:19]:[c&D3&v4&H0&+0&R&z0:20]:[c&D3&v4&H0&+0&R&z0:21]:1.[N&D1&v3&H2&+0&!R:22]-[C&D2&v4&H2&+0&!R&z1:23]-[c&D3&v4&H0&+0&R&z1:24]1:[n&D2&v3&H1&+0&R:25]:[c&D2&v4&H1&+0&R&z1:26]:[c&D3&v4&H0&+0&R&z0:27]:[c&D3&v4&H0&+0&R&z0:28]:1.[O&D0&v2&H2&+0&!R:29]>>[N&D0&v3&H3&+0&!R:1].[N&D0&v3&H3&+0&!R:8].[N&D0&v3&H3&+0&!R:15].[N&D0&v3&H3&+0&!R:22].[c&D3&v4&H0&+0&R&z0:20]1:[c&D2&v4&H1&+0&R&z1:19]:[n&D2&v3&H1&+0&R:18]:[c&D3&v4&H0&+0&R&z1:17](-[C&D2&v4&H2&+0&!R&z0:16]-[c&D3&v4&H0&+0&R&z1:12]2:[n&D2&v3&H1&+0&R:11]:[c&D3&v4&H0&+0&R&z1:10](-[C&D2&v4&H2&+0&!R&z0:9]-[c&D3&v4&H0&+0&R&z1:5]3:[n&D2&v3&H1&+0&R:4]:[c&D3&v4&H0&+0&R&z1:3](-[C&D2&v4&H2&+0&!R&z0:2]-[c&D3&v4&H0&+0&R&z1:26]4:[n&D2&v3&H1&+0&R:25]:[c&D3&v4&H0&+0&R&z1:24](-[C&D2&v4&H2&+0&!R&z1:23]-[O&D1&v2&H1&+0&!R:29]):[c&D3&v4&H0&+0&R&z0:28]:[c&D3&v4&H0&+0&R&z0:27]:4):[c&D3&v4&H0&+0&R&z0:7]:[c&D3&v4&H0&+0&R&z0:6]:3):[c&D3&v4&H0&+0&R&z0:14]:[c&D3&v4&H0&+0&R&z0:13]:2):[c&D3&v4&H0&+0&R&z0:21]:1,[260],[1]
210,[N&D0&v3&H3&+0&!R:1].[N&D0&v3&H3&+0&!R:2].[N&D0&v3&H3&+0&!R:3].[N&D0&v3&H3&+0&!R:4].[c&D3&v4&H0&+0&R&z0:5]1:[c&D2&v4&H1&+0&R&z1:6]:[n&D2&v3&H1&+0&R:7]:[c&D3&v4&H0&+0&R&z1:8](-[C&D2&v4&H2&+0&!R&z0:9]-[c&D3&v4&H0&+0&R&z1:10]2:[n&D2&v3&H1&+0&R:11]:[c&D3&v4&H0&+0&R&z1:12](-[C&D2&v4&H2&+0&!R&z0:13]-[c&D3&v4&H0&+0&R&z1:14]3:[n&D2&v3&H1&+0&R:15]:[c&D3&v4&H0&+0&R&z1:16](-[C&D2&v4&H2&+0&!R&z0:17]-[c&D3&v4&H0&+0&R&z1:18]4:[n&D2&v3&H1&+0&R:19]:[c&D3&v4&H0&+0&R&z1:20](-[C&D2&v4&H2&+0&!R&z1:21]-[O&D1&v2&H1&+0&!R:22]):[c&D3&v4&H0&+0&R&z0:23]:[c&D3&v4&H0&+0&R&z0:24]:4):[c&D3&v4&H0&+0&R&z0:25]:[c&D3&v4&H0&+0&R&z0:26]:3):[c&D3&v4&H0&+0&R&z0:27]:[c&D3&v4&H0&+0&R&z0:28]:2):[c&D3&v4&H0&+0&R&z0:29]:1>>[N&D1&v3&H2&+0&!R:1]-[C&D2&v4&H2&+0&!R&z1:17]-[c&D3&v4&H0&+0&R&z1:16]1:[n&D2&v3&H1&+0&R:15]:[c&D2&v4&H1&+0&R&z1:14]:[c&D3&v4&H0&+0&R&z0:26]:[c&D3&v4&H0&+0&R&z0:25]:1.[N&D1&v3&H2&+0&!R:2]-[C&D2&v4&H2&+0&!R&z1:13]-[c&D3&v4&H0&+0&R&z1:12]1:[n&D2&v3&H1&+0&R:11]:[c&D2&v4&H1&+0&R&z1:10]:[c&D3&v4&H0&+0&R&z0:28]:[c&D3&v4&H0&+0&R&z0:27]:1.[N&D1&v3&H2&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:9]-[c&D3&v4&H0&+0&R&z1:8]1:[n&D2&v3&H1&+0&R:7]:[c&D2&v4&H1&+0&R&z1:6]:[c&D3&v4&H0&+0&R&z0:5]:[c&D3&v4&H0&+0&R&z0:29]:1.[N&D1&v3&H2&+0&!R:4]-[C&D2&v4&H2&+0&!R&z1:21]-[c&D3&v4&H0&+0&R&z1:20]1:[n&D2&v3&H1&+0&R:19]:[c&D2&v4&H1&+0&R&z1:18]:[c&D3&v4&H0&+0&R&z0:24]:[c&D3&v4&H0&+0&R&z0:23]:1.[O&D0&v2&H2&+0&!R:22],[260],[1]
211,([C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3].[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z0:5](-[C&D1&v4&H3&+0&!R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7].[C&D3&v4&H0&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]-[C&D2&v4&H2&+0&!R&z1:10]-[O&D2&v2&H0&+0&!R:11]~[*:12](~[O&D1&v2&H0&+0&!R:13])(~[O&D1&v2&H1&+0&!R:14])~[*:15]~[*:16](~[O&D1&v2&H0&+0&!R:17])~[O&D1&v2&H1&+0&!R:18])>>[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z0:2]-[C&D3&v4&H1&+0&R&z0:3]-[C&D2&v4&H2&+0&R&z0:10]-[C&D4&v4&H0&+0&R&z0:9](-[C&D3&v4&H0&+0&R&z0:5](=[C&D2&v4&H1&+0&R&z0:4])-[C&D2&v4&H2&+0&R&z0:7])(-[C&D3&v4&H1&+0&R&z0:8])-[C&D1&v4&H3&+0&!R&z0:6].[O&D1&v2&H0&+0&!R:17]~[*:16](~[O&D1&v2&H1&+0&!R:18])~[*:15]~[*:12](~[O&D1&v2&H0&+0&!R:13])(~[O&D1&v2&H1&+0&!R:14])~[O&D1&v2&H1&+0&!R:11],"[261, 261]","[1, 2]"
212,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z0:2]-[C&D3&v4&H1&+0&R&z0:3]-[C&D2&v4&H2&+0&R&z0:4]-[C&D4&v4&H0&+0&R&z0:5](-[C&D3&v4&H0&+0&R&z0:6](=[C&D2&v4&H1&+0&R&z0:7])-[C&D2&v4&H2&+0&R&z0:8])(-[C&D3&v4&H1&+0&R&z0:9])-[C&D1&v4&H3&+0&!R&z0:10].[O&D1&v2&H0&+0&!R:11]~[*:12](~[O&D1&v2&H1&+0&!R:13])~[*:14]~[*:15](~[O&D1&v2&H0&+0&!R:16])(~[O&D1&v2&H1&+0&!R:17])~[O&D1&v2&H1&+0&!R:18]>>([C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3].[C&D2&v4&H2&+0&!R&z0:7]-[C&D3&v4&H0&+0&!R&z0:6](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:8].[C&D3&v4&H0&+0&!R&z0:9]=[C&D2&v4&H1&+0&!R&z0:5]-[C&D2&v4&H2&+0&!R&z1:4]-[O&D2&v2&H0&+0&!R:18]~[*:15](~[O&D1&v2&H0&+0&!R:16])(~[O&D1&v2&H1&+0&!R:17])~[*:14]~[*:12](~[O&D1&v2&H0&+0&!R:11])~[O&D1&v2&H1&+0&!R:13]),"[261, 261]","[1, 2]"
213,([C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2](-[C&D1&v4&H3&+0&!R&z0:3])=[C&D2&v4&H1&+0&!R&z0:4].[C&D3&v4&H0&+0&!R&z0:5](-[C&D1&v4&H3&+0&!R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7].[C&D3&v4&H0&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]-[C&D2&v4&H2&+0&!R&z1:10]-[O&D2&v2&H0&+0&!R:11]~[*:12](~[O&D1&v2&H0&+0&!R:13])~[*:14]~[*:15](~[O&D1&v2&H1&+0&!R:16])~[O&D1&v2&H1&+0&!R:17])>>[*:15](~[O&D1&v2&H1&+0&!R:16])(~[O&D1&v2&H1&+0&!R:17])~[*:14]~[*:12](~[O&D1&v2&H0&+0&!R:13])~[O&D1&v2&H1&+0&!R:11].[C&D1&v4&H2&+0&!R&z0:3]=[C&D3&v4&H0&+0&R&z0:2](-[C&D2&v4&H2&+0&R&z0:4])-[C&D4&v4&H0&+0&R&z0:5](-[C&D1&v4&H3&+0&!R&z0:1])-[C&D4&v4&H0&+0&R&z0:7](-[C&D1&v4&H3&+0&!R&z0:6])-[C&D2&v4&H2&+0&R&z0:10]-[C&D2&v4&H1&+0&R&z0:9]=[C&D3&v4&H0&+0&R&z0:8],[262],[1]
214,[*:1](~[O&D1&v2&H1&+0&!R:2])(~[O&D1&v2&H1&+0&!R:3])~[*:4]~[*:5](~[O&D1&v2&H0&+0&!R:6])~[O&D1&v2&H1&+0&!R:7].[C&D1&v4&H2&+0&!R&z0:8]=[C&D3&v4&H0&+0&R&z0:9](-[C&D2&v4&H2&+0&R&z0:10])-[C&D4&v4&H0&+0&R&z0:11](-[C&D1&v4&H3&+0&!R&z0:12])-[C&D4&v4&H0&+0&R&z0:13](-[C&D1&v4&H3&+0&!R&z0:14])-[C&D2&v4&H2&+0&R&z0:15]-[C&D2&v4&H1&+0&R&z0:16]=[C&D3&v4&H0&+0&R&z0:17]>>([C&D1&v4&H3&+0&!R&z0:12]-[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:8])=[C&D2&v4&H1&+0&!R&z0:10].[C&D3&v4&H0&+0&!R&z0:11](-[C&D1&v4&H3&+0&!R&z0:14])=[C&D2&v4&H1&+0&!R&z0:13].[C&D3&v4&H0&+0&!R&z0:17]=[C&D2&v4&H1&+0&!R&z0:16]-[C&D2&v4&H2&+0&!R&z1:15]-[O&D2&v2&H0&+0&!R:7]~[*:5](~[O&D1&v2&H0&+0&!R:6])~[*:4]~[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3]),[262],[1]
215,([C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3].[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z0:5](-[C&D1&v4&H3&+0&!R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7].[C&D3&v4&H0&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]-[C&D2&v4&H2&+0&!R&z1:10]-[O&D2&v2&H0&+0&!R:11])>>[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z0:2]-[C&D3&v4&H1&+0&R&z0:3]-[C&D2&v4&H2&+0&R&z0:10]-[C&D4&v4&H0&+0&R&z0:9](-[C&D3&v4&H0&+0&R&z0:5](=[C&D2&v4&H1&+0&R&z0:4])-[C&D2&v4&H2&+0&R&z0:7])(-[C&D3&v4&H1&+0&R&z0:8])-[C&D1&v4&H3&+0&!R&z0:6].[O&D1&v2&H1&+0&!R:11],[265],[1]
216,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z0:2]-[C&D3&v4&H1&+0&R&z0:3]-[C&D2&v4&H2&+0&R&z0:4]-[C&D4&v4&H0&+0&R&z0:5](-[C&D3&v4&H0&+0&R&z0:6](=[C&D2&v4&H1&+0&R&z0:7])-[C&D2&v4&H2&+0&R&z0:8])(-[C&D3&v4&H1&+0&R&z0:9])-[C&D1&v4&H3&+0&!R&z0:10].[O&D1&v2&H1&+0&!R:11]>>([C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3].[C&D2&v4&H2&+0&!R&z0:7]-[C&D3&v4&H0&+0&!R&z0:6](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:8].[C&D3&v4&H0&+0&!R&z0:9]=[C&D2&v4&H1&+0&!R&z0:5]-[C&D2&v4&H2&+0&!R&z1:4]-[O&D2&v2&H0&+0&!R:11]),[265],[1]
217,[N&D2&v3&H1&+0&!R:1]-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3].[O&D0&v2&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:4].[N&D1&v3&H2&+0&!R:1],[266],[1]
218,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]>>[N&D2&v3&H1&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[O&D0&v2&H2&+0&!R:3],[266],[1]
219,([O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H1&+0&!R&z0:4]=[C&D2&v4&H1&+0&!R&z0:5].[O&D1&v2&H1&+0&!R:6])>>[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H1&+0&R&z1:5]-[O&D2&v2&H0&+0&R:6],[269],[2]
220,[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H1&+0&R&z1:5]-[O&D2&v2&H0&+0&R:6]>>([O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H1&+0&!R&z0:4]=[C&D2&v4&H1&+0&!R&z0:5].[O&D1&v2&H1&+0&!R:6]),[269],[2]
221,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z1:2](-[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4])~[*:5]~[O&D1&v2&H1&+0&!R:6]>>[*:5](~[O&D1&v2&H1&+0&!R:6])~[C&D3&v4&H0&+0&!R&z1:2](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z1:1]-[P&D4&v5&H0&+0&!R:4],"[271, 271]","[1, 2]"
222,[*:1](~[O&D1&v2&H1&+0&!R:2])~[C&D3&v4&H0&+0&!R&z1:3](=[O&D1&v2&H0&+0&!R:4])-[C&D2&v4&H2&+0&!R&z1:5]-[P&D4&v5&H0&+0&!R:6]>>[C&D1&v4&H2&+0&!R&z0:5]=[C&D3&v4&H0&+0&!R&z1:3](-[O&D2&v2&H0&+0&!R:4]-[P&D4&v5&H0&+0&!R:6])~[*:1]~[O&D1&v2&H1&+0&!R:2],"[271, 271]","[1, 2]"
223,[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3].[O&D1&v2&H0&+0&!R:4]=[C&D2&v4&H1&+0&!R&z1:5]~[*:6]~[O&D1&v2&H1&+0&!R:7]>>[C&D3&v4&H1&+0&!R&z0:1](-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z1:5](-[O&D1&v2&H1&+0&!R:4])~[*:6]~[O&D1&v2&H1&+0&!R:7],[272],[1]
224,[C&D3&v4&H1&+0&!R&z0:1](-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z1:4](-[O&D1&v2&H1&+0&!R:5])~[*:6]~[O&D1&v2&H1&+0&!R:7]>>[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3].[O&D1&v2&H0&+0&!R:5]=[C&D2&v4&H1&+0&!R&z1:4]~[*:6]~[O&D1&v2&H1&+0&!R:7],[272],[1]
225,[O&D2&v2&H0&+0&!R:1]-[S&D4&v6&H0&+0&!R:2]=[O&D1&v2&H0&+0&!R:3].[S&D1&v2&H1&+0&!R:4].[S&D1&v2&H1&+0&!R:5]>>[O&D1&v2&H1&+0&!R:1].[S&D2&v2&H0&+0&!R:4]-[S&D2&v2&H0&+0&!R:5].[S&D3&v4&H0&+0&!R:2]-[O&D1&v2&H1&+0&!R:3],[279],[1]
226,[O&D1&v2&H1&+0&!R:1].[S&D2&v2&H0&+0&!R:2]-[S&D2&v2&H0&+0&!R:3].[S&D3&v4&H0&+0&!R:4]-[O&D1&v2&H1&+0&!R:5]>>[O&D2&v2&H0&+0&!R:1]-[S&D4&v6&H0&+0&!R:4]=[O&D1&v2&H0&+0&!R:5].[S&D1&v2&H1&+0&!R:2].[S&D1&v2&H1&+0&!R:3],[279],[1]
227,[O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3]=[O&D1&v2&H0&+0&!R:4]>>[O&D1&v2&H1&+0&!R:2].[O&D2&v2&H0&+0&!R:1]-[P&D4&v5&H0&+0&!R:3]=[O&D1&v2&H0&+0&!R:4],"[282, 282]","[1, 1]"
228,[C&D3&v4&H1&+0&R&z2:1]-[O&D2&v2&H0&+0&!R:2].[O&D0&v2&H2&+0&!R:3]>>[C&D3&v4&H1&+0&R&z2:1]-[O&D1&v2&H1&+0&!R:3].[O&D1&v2&H1&+0&!R:2],"[285, 397, 976]","[1, 2, 1]"
229,[C&D3&v4&H1&+0&R&z2:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H1&+0&!R:3]>>[C&D3&v4&H1&+0&R&z2:1]-[O&D2&v2&H0&+0&!R:3].[O&D0&v2&H2&+0&!R:2],"[285, 397, 976]","[1, 2, 1]"
230,[O&D1&v2&H1&+0&!R:1].[P&D4&v5&H0&+0&!R:2](=[O&D1&v2&H0&+0&!R:3])(-[O&D1&v2&H1&+0&!R:4])-[O&D2&v2&H0&+0&!R:5]~[*:6]~[*:7]~[*:8]~[O&D1&v2&H1&+0&!R:9]>>[*:6](~[O&D1&v2&H1&+0&!R:5])~[*:7]~[*:8]~[O&D1&v2&H1&+0&!R:9].[P&D4&v5&H0&+0&!R:2](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:3])-[O&D2&v2&H0&+0&!R:1],[287],[1]
231,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[P&D4&v5&H0&+0&!R:6](=[O&D1&v2&H0&+0&!R:7])(-[O&D1&v2&H1&+0&!R:8])-[O&D2&v2&H0&+0&!R:9]>>[O&D1&v2&H1&+0&!R:9].[P&D4&v5&H0&+0&!R:6](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:7])-[O&D2&v2&H0&+0&!R:2]~[*:1]~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5],[287],[1]
232,[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:3]-[O&D1&v2&H1&+0&!R:4].[C&D3&v4&H0&+0&!R&z1:5]=[O&D1&v2&H0&+0&!R:6]>>[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D4&v4&H0&+0&!R&z1:5]-[O&D1&v2&H1&+0&!R:6].[O&D1&v2&H0&+0&!R:4]=[C&D2&v4&H0&+0&!R&z2:3],"[289, 722]","[1, 1]"
233,[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D4&v4&H0&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:4].[O&D1&v2&H0&+0&!R:5]=[C&D2&v4&H0&+0&!R&z2:6]>>[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:6]-[O&D1&v2&H1&+0&!R:5].[C&D3&v4&H0&+0&!R&z1:3]=[O&D1&v2&H0&+0&!R:4],"[289, 722]","[1, 1]"
234,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[O&D2&v2&H0&+0&!R:4]-[P&D4&v5&H0&+0&!R:5]=[O&D1&v2&H0&+0&!R:6]>>[*:1](~[O&D1&v2&H1&+0&!R:3])~[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:5]=[O&D1&v2&H0&+0&!R:6].[O&D1&v2&H1&+0&!R:4],[290],[1]
235,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4]=[O&D1&v2&H0&+0&!R:5].[O&D1&v2&H1&+0&!R:6]>>[*:1](~[O&D1&v2&H1&+0&!R:3])~[O&D1&v2&H1&+0&!R:2].[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:4]=[O&D1&v2&H0&+0&!R:5],[290],[1]
236,[S&D1&v2&H1&+0&!R:1].[S&D2&v2&H0&+0&!R:2]-[C&D3&v4&H0&+0&!R&z2:3]=[O&D1&v2&H0&+0&!R:4]>>[S&D1&v2&H1&+0&!R:2].[S&D2&v2&H0&+0&!R:1]-[C&D3&v4&H0&+0&!R&z2:3]=[O&D1&v2&H0&+0&!R:4],"[291, 291, 704, 704]","[1, 1, 1, 1]"
237,[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2]-[O&D1&v2&H1&+0&!R:3].[S&D2&v2&H0&+0&!R:4]-[C&D3&v4&H0&+0&!R&z3:5]=[O&D1&v2&H0&+0&!R:6]>>[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6].[O&D1&v2&H0&+0&!R:3]=[C&D2&v4&H0&+0&!R&z2:2].[S&D1&v2&H1&+0&!R:4],[292],[1]
238,[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3].[O&D1&v2&H0&+0&!R:4]=[C&D2&v4&H0&+0&!R&z2:5].[S&D1&v2&H1&+0&!R:6]>>[C&D2&v4&H2&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:5]-[O&D1&v2&H1&+0&!R:4].[S&D2&v2&H0&+0&!R:6]-[C&D3&v4&H0&+0&!R&z3:2]=[O&D1&v2&H0&+0&!R:3],[292],[1]
239,[O&D1&v2&H1&+0&!R:1].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D2&v2&H0&+0&!R:4]~[*:5]~[O&D1&v2&H1&+0&!R:6]>>[*:5](~[O&D1&v2&H1&+0&!R:4])~[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D2&v2&H0&+0&!R:1],[296],[1]
240,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[P&D4&v5&H0&+0&!R:4](-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]>>[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:4](-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:2]~[*:1]~[O&D1&v2&H1&+0&!R:3],[296],[1]
241,[O&D1&v2&H1&+0&!R:1].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D2&v2&H0&+0&!R:4]~[*:5]~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8]>>[*:5](~[O&D1&v2&H1&+0&!R:4])~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8].[O&D2&v2&H0&+0&!R:1]-[P&D4&v5&H0&+0&!R:2]-[O&D1&v2&H1&+0&!R:3],[299],[1]
242,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7]-[O&D1&v2&H1&+0&!R:8]>>[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D2&v2&H0&+0&!R:2]~[*:1]~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5],[299],[1]
243,[O&D0&v2&H2&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:4])~[*:5]~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8]>>[O&D1&v2&H1&+0&!R:2].[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:4])(-[O&D1&v2&H1&+0&!R:1])~[*:5]~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8],[300],[1]
244,[O&D1&v2&H1&+0&!R:1].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])(-[O&D1&v2&H1&+0&!R:4])~[*:5]~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8]>>[O&D0&v2&H2&+0&!R:4].[O&D2&v2&H0&+0&!R:1]-[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])~[*:5]~[*:6]~[*:7]~[O&D1&v2&H1&+0&!R:8],[300],[1]
245,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z1:2]-[O&D2&v2&H0&+0&!R:3]-[C&D3&v4&H1&+0&R&z1:4]1-[C&D2&v4&H1&+0&R&z0:5]=[C&D3&v4&H0&+0&R&z0:6]-[C&D2&v4&H1&+0&R&z0:7]=[C&D2&v4&H1&+0&R&z0:8]-[C&D3&v4&H1&+0&R&z1:9]-1-[N&D1&v3&H2&+0&!R:10]>>[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3].[N&D1&v3&H2&+0&!R:10]-[c&D3&v4&H0&+0&R&z1:9]1:[c&D2&v4&H1&+0&R&z0:4]:[c&D2&v4&H1&+0&R&z0:5]:[c&D3&v4&H0&+0&R&z0:6]:[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z0:8]:1,"[305, 305]","[1, 2]"
