id,smarts,ni_ids
656,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0108']
657,[#6:1]=[#6:2]-[#6:3].[#6:4]=[#8:5].[#8:6].[#8:7]-[#15:8]>>[#6:1]-[#6:2](-[#8:7])-[#6:3]-[#6:4]-[#8:5].[#8:6]-[#15:8],['rule0780']
658,[#16:1].[#16:2].[#8:3]-[#8:4]>>[#16:1]-[#16:2].[#8:3].[#8:4],['rule0793']
659,[#6:1]-[#7:2].[#6:3]1:[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#7:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#7:8]:[#6:7]:[#6:6]:[#7:5]:[#6:4]-1.[#6:1]=[#8:10].[#7:2].[#8:9],['rule0649']
660,[#6:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#7:6]-1.[#8:7].[#8:8]-[#15:9]>>[#6:3]1:[#6:2]:[#7:6]:[#6:5]:[#6:4]:1.[#6:1]=[#8:8].[#8:7]-[#15:9],['rule0919']
661,([#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6])>>[#8:5]-[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#8:6],['rule0906']
662,([#6:1]=[#6:2].[#6:3]=[#8:4]).[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:11].[#8:12]>>[#6:1]-[#6:2]-[#6:3]-[#8:4].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#8:11]=[#8:12],['rule0698']
663,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9]>>[#8:8]-[#6:7]-[#6:1]1-[#6:2]=[#6:3]-[#6:4](-[#8:9])-[#6:5]=[#6:6]-1,['rule0773']
664,[#16:1].[#6:2]-[#8:3]-[#6:4]-[#7:5]>>[#6:2]-[#16+:1].[#6:4]=[#8:3].[#7:5],['rule0904']
665,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9].[#8:10]>>[#6:7]-[#8:10].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:8]=[#8:9],['rule0490']
666,[#6:1]-[#7+:2].[#8:3].[#8:4]=[#8:5]>>[#6:1]=[#8:3].[#7+0:2].[#8:4]-[#8:5],['rule1084']
667,([#8:1].[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6]-[#6:7](-[#6:8])-[#6:9])>>([#6:2]-[#8:1].[#6:3]=[#6:4].[#6:7]=[#6:8].[#6:5]=[#6:6]-[#6:9]),['rule1204']
668,[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2],"['rule0001', 'rule0006', 'rule0007', 'rule0008', 'rule0009', 'rule0096', 'rule0097', 'rule0104', 'rule0105']"
669,([#6:1].[#6:2]=[#6:3].[#6:4]-[#8:5])>>[#6:1]-[#6:2]-[#6:3]-[#6:4].[#8:5],['rule0315']
670,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#8:7]-[#16:8]>>[#6:3]-[#16:8]=[#8:7].[#6:1]-[#6:5]-[#8:6].[#8:2]=[#8:4],['rule1211']
671,[#6:1]-[#7:2].[#8:3]=[#6:4]1-[#6:5]=[#6:6]-[#6:7](=[#8:8])-[#6:9]=[#6:10]-1>>[#6:1]=[#7:2].[#8:3]-[#6:4]1:[#6:10]:[#6:9]:[#6:7](-[#8:8]):[#6:6]:[#6:5]:1,['rule0833']
672,[#6:1]-[#6:2]=[#6:3]-[#6:4].[#8:5]=[#8:6]>>[#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6],['rule0609']
673,[#6:1]=[#6:2]-[#8:3]-[#6:4]-[#8:5]>>([#6:4]=[#8:5].[#6:1]-[#6:2]=[#8:3]),['rule0872']
674,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5].[#6:6]=[#8:7]>>[#8:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1]-[#6:6]-[#8:7],['rule1051']
675,[#16:1].[#16:2].[#6:3]1:[#6:4]:[#7:5]:[#6:6]:[#6:7]:[#7:8]:1>>[#16:1]-[#16:2].[#6:3]1:[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#7:8]-1,['rule1015']
676,([#6:1]=[#8:2].[#6:3]-[#6:4]=[#8:5]).[#8:6]>>[#6:3]=[#6:4]-[#8:2]-[#6:1]-[#8:6].[#8:5],['rule1147']
677,[#6:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#16:2].[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,"['rule0143', 'rule1170']"
678,[#16:1].[#6:2]-[#8:3]-[#15:4]-[#8:5].[#8:6]>>[#6:2]-[#16+:1].[#8:5].[#8:3]-[#15:4]-[#8:6],['rule1219']
679,[#8:1]-[#6:2]-[#16:3]>>[#16:3].[#6:2]=[#8:1],['rule0437']
680,[#8:1]-[#6:2]-[#17:3]>>[#17:3].[#6:2]=[#8:1],['rule0913']
681,[#6:1]-[#6:2]-[#8:3]>>[#6:1]=[#6:2].[#8:3],"['rule0019', 'rule0461']"
682,([#6:1].[#6:2]=[#8:3])>>([#6:2].[#6:1]=[#8:3]),['rule0482']
683,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6].[#8:7]>>([#6:3]=[#6:2]-[#6:1]-[#8:7].[#6:6]-[#6:5]=[#6:4]),['rule0954']
684,[#6:1]=[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6].[#8:7]=[#8:8]>>[#6:6]=[#6:5]-[#6:4]=[#6:3]-[#6:2](-[#8:7])-[#6:1]-[#8:8],['rule0983']
685,[#6:1]-[#8:2].[#9:3]>>[#6:1]-[#9:3].[#8:2],['rule1125']
686,[#16:1]-[#16:2].[#6:3]-[#6:4]-[#8:5]>>([#16:1].[#8:5]=[#6:4]-[#16:2]).[#6:3],['rule1132']
687,[#7:1].[#8:2]-[#16:3]>>[#7:1]-[#16:3].[#8:2],"['rule0776', 'rule1071']"
688,[#6:1]=[#8:2].[#7:3]:[#6:4]-[#7:5]-[#6:6]=[#8:7]>>[#6:4]1:[#7:5]:[#6:6]:[#6:1]:[#7:3]-1.[#8:2]=[#8:7],['rule0462']
689,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#8:7]=[#8:8]>>[#8:7]=[#6:1]-[#6:2]1-[#6:3]=[#6:4]-[#6:5]:[#6:6]-[#8:8]-1,['rule1192']
690,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#6:9]=[#8:10]>>[#6:7]-[#6:8]=[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0946']
691,([#8:1].[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:8]=[#6:7]-[#6:6]=[#6:5]-[#6:4]=[#6:3]-[#6:2]-[#8:1].[#8:9],['rule0479']
692,[#6:1]=[#8:2].[#7:3].[#8:4]-[#8:5]>>[#6:1]-[#7:3].[#8:2].[#8:4]=[#8:5],"['rule0091', 'rule0112']"
693,[#6:1]-[#6:2](-[#6:3])-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:1]-[#6:3]-[#6:2]=[#8:4].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1,['rule0347']
694,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]-[#6:6]-[#6:7](-[#6:8])=[#6:9]-[#6:10]-[#8:11])>>[#6:1]-[#6:2]-[#6:5]1-[#6:6]2-[#6:3]-[#6:4]-1-[#6:7](=[#6:8])-[#6:9]-[#6:10]-2.[#8:11],['rule0674']
695,[#6:1]-[#7:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]=[#8:4].[#7:2].[#8:3]-[#15:5],"['rule0760', 'rule1160']"
696,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]1:[#6:8]:[#6:9]:[#7:10]:[#6:11]:[#7:12]:1.[#8:13]=[#8:14]>>[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1.[#7:10]-[#6:11]-[#7:12]-[#6:7]=[#6:8]-[#6:9]-[#8:13]-[#8:14],['rule0874']
697,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1-[#8:8].[#8:9]-[#8:10]>>[#8:10].[#8:9].[#8:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-1=[#8:8],['rule0896']
698,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8].[#8:9]=[#8:10]>>[#6:7]1-[#6:8]-[#8:10]-1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:9],['rule0077']
699,[#6:1].[#6:2]-[#16:3]>>[#6:2].[#6:1]-[#16:3],"['rule1077', 'rule1078']"
700,[#6:1]-[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#7:2],['rule0562']
701,[#6:1]-[#8:2].[#6:3]-[#8:4]>>[#6:1].[#6:3].[#8:2]=[#8:4],['rule0794']
702,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]-[#6:2](-[#8:4])-[#8:5].[#7:1],['rule0787']
703,[#6:1]=[#8:2].[#6:3]=[#8:4]>>[#6:1]=[#6:3].[#8:2]=[#8:4],['rule0117']
704,[#8:1]-[#15:2].[#9:3]>>[#8:1].[#9:3]-[#15:2],['rule1062']
705,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]=[#8:8]>>[#6:7]-[#8:8].[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0497']
706,[#6:1]-[#6:2]1:[#6:3]:[#7:4]:[#6:5]-[#6:6]:[#7:7]:1.[#8:8].[#8:9].[#8:10]-[#15:11]-[#8:12]>>[#7:4]-[#6:5]:[#6:6]-[#7:7].[#8:8]=[#6:3]-[#6:2](-[#8:10])-[#6:1]-[#8:12]-[#15:11]-[#8:9],['rule1075']
707,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]1-[#6:9]:[#6:10]-[#6:11]=[#6:12]-[#6:13]-1-[#8:14]>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:8]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:14]=[#8:7],['rule0447']
708,([#6:1]-[#7:2].[#6:3]-[#16:4]).[#8:5].[#8:6]-[#15:7]>>([#7:2].[#6:3]-[#8:6]).[#6:1]-[#16:4].[#8:5]-[#15:7],['rule0647']
709,[#8:1].[#8:2]=[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#6:4]=[#6:3]-[#8:1].[#6:5]=[#8:6].[#8:2],['rule1057']
710,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#7+:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7+0:13].[#8:14],['rule0334']
711,[#8:1]=[#6:2]-[#6:3]1-[#6:4]=[#6:5]-[#6:6]:[#6:7]-[#8:8]-1>>[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:1]=[#8:8],['rule1193']
712,[#6:1]-[#6:2]-[#16:3].[#6:4]=[#8:5].[#8:6]>>[#16:3].[#8:5]-[#6:4]-[#6:1]-[#6:2]-[#8:6],['rule0137']
713,[#16:1].[#6:2]-[#8:3]-[#6:4]>>[#6:2]-[#16:1].[#6:4]=[#8:3],['rule0713']
714,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#7:7]:[#6:8]-[#7:9]>>[#6:1]-[#6:3]-[#8:4].[#6:5]-[#7:7]:[#6:8]=[#7:9].[#8:2]=[#8:6],['rule1171']
715,([#8:1]-[#6:2](-[#6:3]-[#8:4])-[#7:5]1:[#6:6]:[#6:7]:[#7:8]:[#6:9]:1.[#8:10]-[#15:11]-[#8:12]-[#15:13]).[#8:14]>>([#8:1]-[#15:13].[#6:3]1=[#7:8]-[#6:7]:[#6:6]-[#7:5]-[#6:2]-1).[#8:12]-[#15:11]-[#8:4].[#8:14]=[#6:9]-[#8:10],['rule1102']
716,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#8:9].[#8:10]>>([#6:1].[#8:2]).[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:10]=[#8:9],['rule0149']
717,[#6:1]=[#6:2].[#8:3]=[#8:4]>>[#6:1]=[#8:3].[#6:2]=[#8:4],['rule0118']
718,[#6:1]-[#6:2]=[#7:3].[#8:4]>>[#7:3]-[#6:2]-[#6:1]-[#8:4],['rule0659']
719,[#6:1]-[#6:2]-[#6:3]1-[#6:4]-[#6:5]-[#6:6]-[#6:7]=[#6:8]-1.[#8:9]>>([#6:1]=[#6:2].[#6:4]-[#6:3]-[#6:8]-[#6:7]=[#6:6]-[#6:5]-[#8:9]),['rule0455']
720,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#6:5]-[#6:6].[#8:7]=[#8:8]>>[#6:1]-[#8:7].[#6:6]=[#6:5]-[#6:4]-[#8:8].[#6:2]=[#8:3],['rule0901']
721,[#6:1]-[#6:2]-[#7:3]>>[#6:1]=[#6:2].[#7:3],"['rule0244', 'rule0302']"
722,[#8:1]-[#6:2]-[#15:3]>>[#15:3].[#6:2]=[#8:1],['rule0829']
723,[#6:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#7:6]-1.[#6:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11]=[#7:12]-1.[#8:13].[#8:14]>>[#6:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7:6]:1.[#6:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#7:12]:1.[#8:13]=[#8:14],['rule1166']
724,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#8:5]>>[#6:1].[#8:3]=[#6:2]-[#6:4]-[#8:5],"['rule1134', 'rule1149']"
725,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7].[#8:8]-[#6:9]:[#6:10]-[#8:11]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:10]:[#6:9]-[#7:7].[#8:11]=[#8:8],['rule0540']
726,[#6:1]-[#8:2].[#6:3]-[#8:4].[#8:5].[#8:6]>>([#6:1].[#8:2]).([#6:3].[#8:4]).[#8:5]=[#8:6],['rule0575']
727,[#16:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[Se:8]>>[#16:1]-[Se:8].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1,['rule0870']
728,[#16:1].[#6:2]=[#8:3]>>[#6:2]=[#16:1].[#8:3],['rule1180']
729,([#8:1].[#6:2]=[#6:3])>>[#6:2]-[#6:3]-[#8:1],['rule0093']
730,[#6:1]-[#6:2]=[#8:3].[#6:4]-[#8:5].[#6:6]=[#8:7].[#7:8]>>[#6:4]-[#7:8]-[#6:2]=[#6:1]-[#6:6]-[#8:7].[#8:3].[#8:5],['rule0732']
731,[#6:1].[#6:2]-[#7:3]-[#6:4]-[#7:5]>>([#7:5].[#6:2]=[#7:3]).[#6:1]-[#6:4],['rule0779']
732,[#6:1]=[#8:2].[#8:3]>>[#8:2]-[#6:1]-[#8:3],"['rule0141', 'rule0650']"
733,[#6:1]#[#8+:2].[#8:3]=[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#6:8]-[#8:9]>>[#8+0:2]-[#6:1]1:[#6:8]:[#6:7]:[#6:6]:[#7:5]:[#6:4]:1.[#8:3]=[#8:9],['rule0685']
734,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]>>([#6:2]=[#6:3]-[#6:4].[#6:1]-[#8:5]),['rule0277']
735,[#6:1]-[#8:2]-[#6:3]-[#7:4].[#8:5]>>[#6:1]-[#8:5].[#6:3]=[#8:2].[#7:4],"['rule0735', 'rule1224']"
736,[#6:1]-[#6:2](-[#8:3])-[#6:4]-[#6:5]=[#8:6]>>[#6:1]=[#6:2]-[#6:4]=[#6:5]-[#8:6].[#8:3],['rule0464']
737,[#6:1]-[#16:2].[#6:3]-[#6:4]-[#8:5]>>[#16:2].[#6:1]-[#6:3].[#6:4]=[#8:5],"['rule0116', 'rule1118']"
738,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]-1.[#8:6]=[#8:7]>>[#6:4]=[#8:6].[#7:5]:[#6:1]-[#7:2]-[#6:3]=[#8:7],['rule0463']
739,[#7:1]=[#6:2]-[#6:3](-[#8:4])-[#6:5]-[#8:6]>>[#6:5]=[#8:6].[#7:1]-[#6:2]-[#6:3]=[#8:4],['rule0637']
740,[#16:1].[#6:2]-[#7:3]>>[#6:2]-[#16:1].[#7:3],"['rule0041', 'rule0075', 'rule0284']"
741,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:6]=[#6:5]1-[#6:1]-[#6:2]-[#6:3]-[#6:4]-1.[#8:7],['rule0387']
742,[#6:1]-[#16+:2].[#7:3]>>[#16+0:2].[#6:1]-[#7:3],"['rule0034', 'rule0206']"
743,[#6:1]-[#6:2]=[#6:3].[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#8:5],['rule0555']
744,([#8:1].[#8:2]-[#6:3]=[#8:4]).[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1>>([#8:2].[#8:1]-[#6:3]-[#8:4]).[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1,['rule0470']
745,[#6:1]-[#7+:2].[#7:3]>>([#7+0:2].[#6:1]-[#7+:3]),['rule0623']
746,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]1-[#6:10]=[#6:11]-[#6:12](-[#8:13])-[#6:14]=[#6:15]-1>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:8]-[#6:9]1:[#6:10]:[#6:11]:[#6:12]:[#6:14]:[#6:15]:1.[#8:13]=[#8:7],['rule0530']
747,[#6:1]1-[#6:2]-[#6:3]-1.[#8:4]>>[#6:1]-[#8:4].[#6:2]=[#6:3],['rule0721']
748,[#6:1]-[#6:2]=[#8:3].[#8:4]-[#16:5]>>[#8:4]=[#16:5]-[#6:1]-[#6:2]-[#8:3],['rule1121']
749,([#7:1].[#6:2]-[#8:3]).[#8:4]-[#15:5]>>[#6:2]-[#7:1].[#8:4].[#8:3]-[#15:5],['rule0346']
750,[#6:1]-[#6:2]-[#8:3]-[#6:4]=[#6:5]>>[#6:5]-[#6:4]=[#8:3].[#6:1]=[#6:2],['rule0457']
751,[#7:1]-[#16:2].[#8:3]>>[#7:1].[#8:3]-[#16:2],"['rule0777', 'rule1070']"
752,[#6:1]-[#6:2]-[#7:3]>>[#6:2]-[#6:1]-[#7:3],['rule0172']
753,[#6:1]=[#8:2].[#6:3]=[#8:4].[#7:5].[#8:6]-[#8:7]>>[#7:5]-[#6:1]-[#6:3]-[#8:4].[#8:2].[#8:6]=[#8:7],['rule1197']
754,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5].[#6:6]-[#6:7]=[#6:8]-[#6:9]-[#8:10])>>[#6:1]-[#6:2]-[#6:9]1-[#6:5]-[#6:4](=[#6:6])-[#6:3]-[#6:8]-1-[#6:7].[#8:10],['rule0970']
755,([#8:1].[#6:2]=[#6:3]).[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#8:10]=[#8:11]>>[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#8:10].[#8:11]-[#6:2]-[#6:3]-[#8:1],['rule0821']
756,[#8:1]=[#16:2]-[#8:3]>>[#16:2].[#8:1]=[#8:3],['rule0400']
757,[#7:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:3]-[#6:2]=[#7:1].[#8:4],['rule0660']
758,[#6:1].[#7:2]-[#6:3]-[#7:4].[#8:5]>>([#7:2].[#7:4]).[#6:1]-[#6:3]-[#8:5],['rule0301']
759,[#6:1]=[#6:2].[#7:3]>>[#6:1]-[#6:2]-[#7:3],"['rule0257', 'rule0303']"
760,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]-1.[#6:7]=[#8:8].[#7:9].[#8:10]>>[#6:7]-[#7:9].[#6:1]1:[#6:6]-[#7:5]-[#6:4]:[#6:3]-[#7:2]-1.[#8:10]=[#8:8],['rule0648']
761,[#6:1]-[#7:2].[#7:3]>>[#6:1]-[#7+:3].[#7:2],['rule0719']
762,[#6:1]-[#7+:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>([#7+0:2].[#6:1]=[#8:10]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:9],['rule0690']
763,([#6:1].[#6:2]=[#8:3]).[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1>>([#6:2].[#6:1]-[#8:3]).[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1,['rule0753']
764,[#7:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:2]-[#6:3]=[#8:4].[#7:1],['rule0389']
765,([#6:1].[#7:2]).[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:1]-[#7:2].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,['rule0701']
766,[#16:1].[#6:2]-[As:3]=[#8:4]>>[#6:2]-[#16+:1].[#8:4]-[As:3],['rule0711']
767,[#6:1].[#6:2]-[#16+:3].[#6:4]-[Co-3:5]>>[#16+0:3].[#6:2].[#6:1]-[#6:4].[Co-2:5],['rule0515']
768,[#16:1]-[#16:2].[#6:3]=[#6:4].[#8:5]>>([#16:1].[#16:2]).[#6:3]1-[#6:4]-[#8:5]-1,['rule0998']
769,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#7:8]>>[#6:7]-[#7:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0135']
770,[#6:1].[#8:2].[#8:3]=[#8:4]>>[#6:1]-[#8:2].[#8:3]-[#8:4],['rule0145']
771,([#6:1]-[#6:2]-[#6:3]-[#6:4]=[#6:5].[#6:6]=[#6:7].[#6:8]-[#8:9])>>[#6:1]-[#6:4]1-[#6:5]-[#6:2](-[#6:8])-[#6:3]-1-[#6:6]-[#6:7].[#8:9],['rule0666']
772,([#8:1]-[#15:2].[#8:3]-[#6:4]-[#8:5]).[#8:6]>>([#8:1].[#8:3].[#6:4]=[#8:5]).[#8:6]-[#15:2],['rule1156']
773,[#17:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:2]-[#17:1],['rule1124']
774,([#8:1].[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]-[#6:8]=[#6:9]-[#6:10]-[#8:11])>>[#6:10]=[#6:9]-[#6:8]=[#6:7]-[#6:6]=[#6:5]-[#6:4]=[#6:3]-[#6:2]-[#8:1].[#8:11],['rule0988']
775,[#6:1]-[#8:2].[#6:3]=[#6:4]-[#6:5]-[#16:6].[#6:7]=[#8:8].[#8:9]>>[#6:3]-[#6:4](-[#6:5])-[#16:6].[#6:1]-[#6:7]-[#8:8].[#8:2]=[#8:9],['rule1006']
776,[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#8:6].[#8:7]>>([#6:4]=[#6:5].[#6:1]=[#6:2]-[#6:3]-[#8:7]).[#8:6],['rule1194']
777,([#6:1]-[#6:2].[#6:3]-[#7:4]).[#6:5]-[#6:6]-[#8:7].[#8:8]=[#8:9]>>([#7:4].[#6:1]:[#6:2]).[#6:5]-[#8:8].[#6:3]=[#8:9].[#6:6]=[#8:7],['rule0982']
778,[#16:1].[#16:2]-[#16:3].[#8:4]-[#16:5]>>[#16:2].[#16:3].[#8:4]=[#16:5]-[#16:1],['rule0966']
779,[#6:1]-[#7+:2].[#7:3]>>[#6:1]-[#7:3].[#7+0:2],['rule0718']
780,[#6:1].[#6:2]=[#8:3].[#8:4]>>[#6:1]-[#6:2]-[#8:4].[#8:3],['rule0730']
781,[#6:1]#[#8+:2].[#8:3]=[#6:4]-[#8:5]-[#6:6]:[#6:7]-[#6:8]-[#8:9]>>[#8+0:2]-[#6:1]1:[#6:8]:[#6:7]:[#6:6]:[#8:5]:[#6:4]:1.[#8:3]=[#8:9],['rule1093']
782,([#8:1].[#6:2]=[#8:3]).[#8:4]-[#8:5]>>[#6:2]-[#8:1].[#8:3].[#8:4]=[#8:5],['rule0588']
783,[#6:1]=[#6:2]-[#16:3]>>[#6:1]-[#6:2]=[#16+:3],['rule0862']
784,[#7:1].[#7:2]-[#6:3]=[#8:4]>>[#7:1]-[#6:3]=[#7:2].[#8:4],['rule0158']
785,[#6:1].[#6:2]=[#8:3]>>[#6:1]-[#6:2]-[#8:3],"['rule0023', 'rule0051', 'rule0255', 'rule0393']"
786,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8].[#6:9]=[#8:10]>>[#6:7]-[#6:8]-[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0606']
787,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5].[#8:6]>>[#6:1]-[#6:2](-[#8:6])-[#6:3]-[#6:4]=[#8:5],['rule0615']
788,[#6:1]=[#6:2]-[#7:3].[#8:4]>>[#6:1]-[#6:2]=[#8:4].[#7:3],['rule0641']
789,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7]).[#8:8]>>[#6:6]-[#6:5]1(-[#8:8])-[#6:1]-[#6:2]-[#6:3]-[#6:4]-1.[#8:7],['rule1108']
790,[#6:1]-[#7+:2]-[#8:3]>>[#6:1]=[#8:3].[#7+0:2],['rule0578']
